routeNumber,runNumber,stopSequenceNr,stopId,stopNumber,stopNameShort,arrivalScheduled,arrivalActual,departureActual,mileage,vehicleId,vehicleNumber,latitude,longitude
2,6,13,1502,2556,STAU,32490,32658,32702,1460079456,720,2071,8.53029722222222,47.3735897222222
4,1,12,1938,619,CENT,32496,32530,32546,374165112,824,3015,8.544565,47.3764586111111
2,5,18,1535,48,ALBP,32502,32416,32478,360979879,825,3016,8.51051388888889,47.3781736111111
3,7,5,1305,1472,KUNS,32508,32607,32622,210739326,812,3002,8.54916722222222,47.3704416666667
6,1,3,2508,2689,TUNN,32514,32497,32508,296949020,985,3054,8.532945,47.3664675
2,9,25,2788,3041,BTIE,32520,32569,32761,337384865,968,3029,8.56126166666667,47.3499594444444
2,8,4,2615,1286,HOES,32526,32537,32564,1462647465,714,2065,8.55483611111111,47.3578836111111
3,9,19,1531,2124,ROEM,32532,32585,32599,311942979,847,3040,8.56037083333333,47.3680216666667
2,4,24,2818,137,BACH,32538,32513,32525,1438892845,961,2062,8.48299583333333,47.3889858333333
2,7,9,2590,615,BURK,32544,32645,32664,348590265,832,3024,8.54176583333333,47.3666086111111
2,3,5,2244,1364,KAPP,32550,32590,32605,350017110,837,3030,8.49511694444444,47.3850619444444
3,5,14,2248,1579,LOCH,32556,32614,32628,352470731,822,3013,8.51772777777778,47.3753444444444
2,1,15,1528,1861,PARA,32562,32622,32644,329232695,834,3026,8.53938055555555,47.3697255555556
4,7,8,1574,799,EWYS,32568,32669,32695,339691298,844,3037,8.52358638888889,47.3899791666667
10,3,5,2302,1100,HEGG,32574,32635,32672,282940608,877,3072,8.54530277777778,47.3788352777778
3,7,6,2641,1724,NEUM,32580,32717,32730,210739601,812,3002,8.54739888888889,47.3726444444444
3,2,6,1535,48,ALBP,32586,32562,32579,1496101840,713,2064,8.51051388888889,47.3781736111111
2,8,5,2689,832,FELD,32592,32605,32622,1462647740,714,2065,8.55231833333333,47.3602916666667
4,10,23,2575,2449,SPOW,32598,32671,32681,345698826,836,3028,8.50612,47.3915361111111
5,3,6,1305,1472,KUNS,32604,32659,32684,1542464465,738,2092,8.54916722222222,47.3704416666667
2,4,25,1310,821,FARB,32610,32599,32709,1438893217,961,2062,8.47936138888889,47.3907547222222
6,5,3,2791,3045,ZUER,32616,32621,32634,312908123,969,3052,8.56442361111111,47.3787405555556
2,3,6,2253,883,FREI,32622,32660,32677,350017540,837,3030,8.49987083333333,47.3830302777778
3,5,15,2250,3019,ZYPR,32628,32675,32690,352471040,822,3013,8.51399138888889,47.3765941666667
2,6,14,1306,478,BEZI,32634,32785,32802,1460079772,720,2071,8.52586861111111,47.3739463888889
2,2,12,1306,478,BEZI,32640,32680,32697,1519631926,700,2049,8.52586861111111,47.3739463888889
4,4,25,2651,2907,WILD,32646,32648,32656,1445069736,711,2061,8.5588925,47.3531038888889
5,2,10,1893,3026,ENGE,32652,32773,32788,1496616276,725,2077,8.53190444444444,47.3641386111111
4,8,3,2740,7,AARG,32658,32692,32700,1417213726,706,2055,8.50270361111111,47.3922511111111
2,1,16,2228,601,BOES,32664,32685,32699,329232877,834,3026,8.53984277777778,47.3683719444444
2,8,6,2612,1456,KRES,32670,32678,32693,1462648088,714,2065,8.54991055555556,47.3629144444444
5,5,15,2845,1407,KFLU,32676,32849,33030,1381725927,739,2093,8.56027305555556,47.376595
2,5,20,2253,883,FREI,32682,32625,32637,360980860,825,3016,8.49987083333333,47.3830302777778
7,13,2,2356,1620,MATT,32688,32722,32737,1051502296,758,2115,8.59114055555555,47.3986172222222
2,3,7,2245,1548,LETG,32694,32726,32739,350017915,837,3030,8.50382,47.3811588888889
2,7,11,1528,1861,PARA,32700,32819,32836,348590708,832,3024,8.53938055555555,47.3697255555556
3,8,2,1406,1278,HOEL,32706,32719,32732,1381011625,709,2058,8.563195,47.3657002777778
2,6,15,1906,1357,KALK,32712,32858,32879,1460080137,720,2071,8.52153222222222,47.3742838888889
3,1,12,2262,1366,SIHP,32718,32707,32728,329776689,848,3041,8.53456472222222,47.3763380555556
5,1,2,2550,1519,LAUB,32724,32798,32809,1475873847,948,2090,8.51733638888889,47.3586536111111
2,4,1,1310,821,FARB,32730,32724,32724,1438893252,961,2062,8.47936138888889,47.3907547222222
2,11,22,2615,1286,HOES,32736,32831,32847,333234385,840,3033,8.55483611111111,47.3578836111111
2,2,13,1502,2556,STAU,32742,32767,32835,1519632245,700,2049,8.53029722222222,47.3735897222222
4,5,20,2104,1845,OPER,32748,32773,32795,366648190,816,3007,8.54772305555556,47.3653102777778
2,1,17,2590,615,BURK,32754,32765,32777,329233161,834,3026,8.54176583333333,47.3666086111111
5,9,2,2081,6032,DEP7,32760,32918,50260,1390132706,744,2098,8.54397083333333,47.3950752777778
3,8,3,1531,2124,ROEM,32766,32793,32804,1381011951,709,2058,8.56037083333333,47.3680216666667
3,10,17,1305,1472,KUNS,32772,32840,32860,230672438,814,3005,8.54916722222222,47.3704416666667
2,3,8,1535,48,ALBP,32778,32811,32832,350018512,837,3030,8.51051388888889,47.3781736111111
2,4,2,2818,137,BACH,32784,32767,32780,1438893583,961,2062,8.48299583333333,47.3889858333333
2,9,1,2788,3041,BTIE,32790,32772,32772,337384887,968,3029,8.56126166666667,47.3499594444444
2,6,16,2248,1579,LOCH,32796,32936,32960,1460080426,720,2071,8.51772777777778,47.3753444444444
3,5,17,2582,1446,KSIH,32802,32834,32842,352471593,822,3013,8.50801611111111,47.3777561111111
4,2,10,2774,2030,RATH,32808,32917,32929,1482140166,705,2054,8.54288833333333,47.3722288888889
2,11,23,2680,917,FROE,32814,32901,32911,333234763,840,3033,8.55700111111111,47.355065
2,7,12,2657,2396,SIHS,32820,32917,32934,348591164,832,3024,8.53512555555556,47.37206
7,10,19,2035,2054,RAUG,32826,32836,32852,1080796167,763,2120,8.5383025,47.3732980555556
2,4,3,2535,1570,LIND,32832,32828,32854,1438893874,961,2062,8.48684527777778,47.3887352777778
4,11,20,2893,6759,SBAU,32838,32856,32877,356145759,831,3023,8.5201875,47.3882838888889
2,5,22,2770,1026,GRIM,32844,32780,32792,360981720,825,3016,8.49031888888889,47.3868955555556
2,9,2,2651,2907,WILD,32850,32829,32843,337385236,968,3029,8.5588925,47.3531038888889
2,3,9,2250,3019,ZYPR,32856,32885,32899,350018834,837,3030,8.51399138888889,47.3765941666667
4,6,16,2768,2113,RBRU,32862,32914,32929,364773209,838,3031,8.54299416666667,47.3741438888889
2,1,18,1565,440,BELL,32868,32865,32885,329233440,834,3026,8.54582055555556,47.3667766666667
2,11,24,2651,2907,WILD,32874,32950,32961,333235037,840,3033,8.5588925,47.3531038888889
8,1,1,2526,1122,HARP,32880,32915,32915,1879025277,572,2040,8.51507333333333,47.3829527777778
3,3,4,2871,1252,HUBE,32886,32911,32927,219292748,813,3004,8.49953694444445,47.3768897222222
6,1,7,1895,416,BSTR,32892,32911,32938,296950387,985,3054,8.53957,47.3763352777778
3,2,10,1306,478,BEZI,32898,32869,32891,1496103124,713,2064,8.52586861111111,47.3739463888889
2,4,4,2770,1026,GRIM,32904,32902,32915,1438894190,961,2062,8.49031888888889,47.3868955555556
2,2,14,2657,2396,SIHS,32910,32936,32954,1519632689,700,2049,8.53512555555556,47.37206
2,5,23,2535,1570,LIND,32916,32843,32870,360982038,825,3016,8.48684527777778,47.3887352777778
2,3,10,2248,1579,LOCH,32922,32941,32969,350019148,837,3030,8.51772777777778,47.3753444444444
4,6,17,2774,2030,RATH,32928,32967,32983,364773422,838,3031,8.54288833333333,47.3722288888889
3,7,9,2256,1608,LOEW,32934,33032,33048,210740749,812,3002,8.537525,47.3760488888889
2,7,13,1502,2556,STAU,32940,33028,33062,348591563,832,3024,8.53029722222222,47.3735897222222
4,1,16,2287,1557,LIMM,32946,32990,33006,374166513,824,3015,8.53227916666667,47.384995
2,6,18,1535,48,ALBP,32952,33064,33085,1460081061,720,2071,8.51051388888889,47.3781736111111
3,8,5,1305,1472,KUNS,32958,33035,33046,1381012892,709,2058,8.54916722222222,47.3704416666667
6,2,3,2508,2689,TUNN,32964,32968,32980,305246764,857,3050,8.532945,47.3664675
3,3,5,2582,1446,KSIH,32970,32997,33015,219293384,813,3004,8.50801611111111,47.3777561111111
2,1,19,2104,1845,OPER,32976,32976,33003,329233702,834,3026,8.54772305555556,47.3653102777778
2,5,24,2818,137,BACH,32982,32907,32919,360982327,825,3016,8.48299583333333,47.3889858333333
4,11,22,2630,718,TONA,32988,33025,33036,356146541,831,3023,8.51087277777778,47.3900888888889
2,8,9,2590,615,BURK,32994,33003,33031,1462649012,714,2065,8.54176583333333,47.3666086111111
2,4,5,2244,1364,KAPP,33000,32986,33004,1438894612,961,2062,8.49511694444444,47.3850619444444
3,6,14,2248,1579,LOCH,33006,33047,33058,1429644683,717,2068,8.51772777777778,47.3753444444444
2,2,15,1528,1861,PARA,33012,33040,33073,1519633148,700,2049,8.53938055555555,47.3697255555556
4,8,8,1574,799,EWYS,33018,33089,33105,1417215679,706,2055,8.52358638888889,47.3899791666667
10,14,5,2302,1100,HEGG,33024,33082,33097,279032214,874,3069,8.54530277777778,47.3788352777778
3,8,6,2641,1724,NEUM,33030,33102,33113,1381013166,709,2058,8.54739888888889,47.3726444444444
3,3,6,1535,48,ALBP,33036,33064,33084,219293615,813,3004,8.51051388888889,47.3781736111111
2,1,20,2612,1456,KRES,33042,33043,33059,329233961,834,3026,8.54991055555556,47.3629144444444
4,11,23,2575,2449,SPOW,33048,33084,33095,356146941,831,3023,8.50612,47.3915361111111
2,5,25,1310,821,FARB,33054,32987,33183,360982702,825,3016,8.47936138888889,47.3907547222222
2,6,19,2245,1548,LETG,33060,33163,33176,1460081664,720,2071,8.50382,47.3811588888889
6,6,3,2791,3045,ZUER,33066,33136,33152,308975873,858,3051,8.56442361111111,47.3787405555556
2,4,6,2253,883,FREI,33072,33064,33083,1438895044,961,2062,8.49987083333333,47.3830302777778
3,6,15,2250,3019,ZYPR,33078,33103,33115,1429644991,717,2068,8.51399138888889,47.3765941666667
2,7,14,1306,478,BEZI,33084,33179,33192,348591923,832,3024,8.52586861111111,47.3739463888889
2,3,12,1306,478,BEZI,33090,33141,33153,350019799,837,3030,8.52586861111111,47.3739463888889
4,5,25,2651,2907,WILD,33096,33118,33131,366649809,816,3007,8.5588925,47.3531038888889
5,3,10,1893,3026,ENGE,33102,33137,33174,1542466131,738,2092,8.53190444444444,47.3641386111111
4,9,3,2740,7,AARG,33108,33115,33127,336002879,815,3006,8.50270361111111,47.3922511111111
2,1,21,2689,832,FELD,33114,33104,33118,329234335,834,3026,8.55231833333333,47.3602916666667
2,9,6,2612,1456,KRES,33120,33159,33171,337386497,968,3029,8.54991055555556,47.3629144444444
5,6,15,2845,1407,KFLU,33126,33116,33610,1414159963,743,2097,8.56027305555556,47.376595
2,6,20,2253,883,FREI,33132,33226,33246,1460082043,720,2071,8.49987083333333,47.3830302777778
7,1,2,2356,1620,MATT,33138,33152,33164,957823519,983,2113,8.59114055555555,47.3986172222222
2,4,7,2245,1548,LETG,33144,33136,33153,1438895421,961,2062,8.50382,47.3811588888889
2,8,11,1528,1861,PARA,33150,33171,33194,1462649459,714,2065,8.53938055555555,47.3697255555556
3,9,2,1406,1278,HOEL,33156,33177,33190,311944114,847,3040,8.563195,47.3657002777778
2,7,15,1906,1357,KALK,33162,33249,33272,348592285,832,3024,8.52153222222222,47.3742838888889
3,2,12,2262,1366,SIHP,33168,33195,33216,1496103988,713,2064,8.53456472222222,47.3763380555556
5,2,2,2550,1519,LAUB,33174,33254,33271,1496618167,725,2077,8.51733638888889,47.3586536111111
2,5,1,1310,821,FARB,33180,33197,33197,360982734,825,3016,8.47936138888889,47.3907547222222
2,1,22,2615,1286,HOES,33186,33163,33183,329234670,834,3026,8.55483611111111,47.3578836111111
2,3,13,1502,2556,STAU,33192,33236,33281,350020111,837,3030,8.53029722222222,47.3735897222222
4,6,20,2104,1845,OPER,33198,33227,33244,364774281,838,3031,8.54772305555556,47.3653102777778
2,2,17,2590,615,BURK,33204,33224,33239,1519633616,700,2049,8.54176583333333,47.3666086111111
7,9,29,1511,1660,MORG,33210,33329,33342,1037025516,759,2116,8.530365,47.3432575
3,9,3,1531,2124,ROEM,33216,33245,33262,311944440,847,3040,8.56037083333333,47.3680216666667
3,1,17,1305,1472,KUNS,33222,33190,33224,329778361,848,3041,8.54916722222222,47.3704416666667
2,4,8,1535,48,ALBP,33228,33227,33245,1438896021,961,2062,8.51051388888889,47.3781736111111
2,5,2,2818,137,BACH,33234,33240,33251,360983070,825,3016,8.48299583333333,47.3889858333333
2,11,1,2788,3041,BTIE,33240,33258,33258,333235425,840,3033,8.56126166666667,47.3499594444444
2,7,16,2248,1579,LOCH,33246,33338,33354,348592574,832,3024,8.51772777777778,47.3753444444444
3,6,17,2582,1446,KSIH,33252,33255,33269,1429645543,717,2068,8.50801611111111,47.3777561111111
4,3,10,2774,2030,RATH,33258,33265,33280,354953305,821,3012,8.54288833333333,47.3722288888889
2,1,23,2680,917,FROE,33264,33245,33262,329235045,834,3026,8.55700111111111,47.355065
2,8,12,2657,2396,SIHS,33270,33276,33301,1462649917,714,2065,8.53512555555556,47.37206
7,11,19,2035,2054,RAUG,33276,33313,33328,1087103124,751,2105,8.5383025,47.3732980555556
2,5,3,2535,1570,LIND,33282,33291,33330,360983360,825,3016,8.48684527777778,47.3887352777778
4,1,20,2893,6759,SBAU,33288,33287,33301,374167880,824,3015,8.5201875,47.3882838888889
2,6,22,2770,1026,GRIM,33294,33397,33408,1460082904,720,2071,8.49031888888889,47.3868955555556
2,11,2,2651,2907,WILD,33300,33316,33327,333235771,840,3033,8.5588925,47.3531038888889
2,4,9,2250,3019,ZYPR,33306,33300,33313,1438896346,961,2062,8.51399138888889,47.3765941666667
4,7,16,2768,2113,RBRU,33312,33354,33368,339693889,844,3037,8.54299416666667,47.3741438888889
2,2,18,1565,440,BELL,33318,33329,33374,1519633897,700,2049,8.54582055555556,47.3667766666667
2,1,24,2651,2907,WILD,33324,33300,33317,329235320,834,3026,8.5588925,47.3531038888889
8,2,1,2526,1122,HARP,33330,33357,33357,1476480666,724,2076,8.51507333333333,47.3829527777778
3,1,18,2870,1251,HOTT,33336,33300,33340,329778799,848,3041,8.55527222222222,47.3692313888889
6,2,7,1895,416,BSTR,33342,33335,33357,305248139,857,3050,8.53957,47.3763352777778
3,3,10,1306,478,BEZI,33348,33364,33376,219294899,813,3004,8.52586861111111,47.3739463888889
2,5,4,2770,1026,GRIM,33354,33380,33395,360983678,825,3016,8.49031888888889,47.3868955555556
2,3,14,2657,2396,SIHS,33360,33390,33407,350020553,837,3030,8.53512555555556,47.37206
2,6,23,2535,1570,LIND,33366,33459,33476,1460083220,720,2071,8.48684527777778,47.3887352777778
2,4,10,2248,1579,LOCH,33372,33361,33374,1438896662,961,2062,8.51772777777778,47.3753444444444
4,7,17,2774,2030,RATH,33378,33408,33421,339694101,844,3037,8.54288833333333,47.3722288888889
3,8,9,2256,1608,LOEW,33384,33469,33485,1381014309,709,2058,8.537525,47.3760488888889
2,1,25,2788,3041,BTIE,33390,33392,33697,329235684,834,3026,8.56126166666667,47.3499594444444
4,2,16,2287,1557,LIMM,33396,33517,33533,1482142079,705,2054,8.53227916666667,47.384995
2,7,18,1535,48,ALBP,33402,33471,33504,348593202,832,3024,8.51051388888889,47.3781736111111
3,9,5,1305,1472,KUNS,33408,33479,33500,311945382,847,3040,8.54916722222222,47.3704416666667
6,3,3,2508,2689,TUNN,33414,33413,33423,324687270,854,3047,8.532945,47.3664675
4,10,1,2536,5001,BALN,33420,33468,33468,345700192,836,3028,8.49052777777778,47.3921108333333
2,2,19,2104,1845,OPER,33426,33443,33465,1519634159,700,2049,8.54772305555556,47.3653102777778
2,6,24,2818,137,BACH,33432,33522,33532,1460083510,720,2071,8.48299583333333,47.3889858333333
4,1,22,2630,718,TONA,33438,33428,33440,374168657,824,3015,8.51087277777778,47.3900888888889
2,9,9,2590,615,BURK,33444,33496,33530,337387389,968,3029,8.54176583333333,47.3666086111111
2,5,5,2244,1364,KAPP,33450,33469,33481,360984099,825,3016,8.49511694444444,47.3850619444444
3,7,14,2248,1579,LOCH,33456,33551,33576,210742537,812,3002,8.51772777777778,47.3753444444444
2,3,15,1528,1861,PARA,33462,33492,33514,350021013,837,3030,8.53938055555555,47.3697255555556
4,9,8,1574,799,EWYS,33468,33495,33514,336004834,815,3006,8.52358638888889,47.3899791666667
10,3,17,2313,2151,SALE,33474,33588,33602,282944695,877,3072,8.54841194444444,47.4060516666667
3,9,6,2641,1724,NEUM,33480,33548,33563,311945655,847,3040,8.54739888888889,47.3726444444444
3,8,10,2262,1366,SIHP,33486,33552,33563,1381014595,709,2058,8.53456472222222,47.3763380555556
2,2,20,2612,1456,KRES,33492,33510,33527,1519634419,700,2049,8.54991055555556,47.3629144444444
4,1,23,2575,2449,SPOW,33498,33485,33497,374169057,824,3015,8.50612,47.3915361111111
2,6,25,1310,821,FARB,33504,33605,33629,1460083884,720,2071,8.47936138888889,47.3907547222222
2,7,19,2245,1548,LETG,33510,33587,33601,348593802,832,3024,8.50382,47.3811588888889
6,1,12,2766,2788,VOLT,33516,33529,33541,296952471,985,3054,8.55428138888889,47.3769319444444
2,5,6,2253,883,FREI,33522,33545,33560,360984532,825,3016,8.49987083333333,47.3830302777778
3,7,15,2250,3019,ZYPR,33528,33625,33642,210742846,812,3002,8.51399138888889,47.3765941666667
2,8,14,1306,478,BEZI,33534,33508,33535,1462650683,714,2065,8.52586861111111,47.3739463888889
2,4,12,1306,478,BEZI,33540,33580,33593,1438897312,961,2062,8.52586861111111,47.3739463888889
4,6,25,2651,2907,WILD,33546,33561,33574,364775903,838,3031,8.5588925,47.3531038888889
5,4,10,1893,3026,ENGE,33552,33569,33584,1381590131,734,2087,8.53190444444444,47.3641386111111
4,1,24,2740,7,AARG,33558,33542,33552,374169337,824,3015,8.50270361111111,47.3922511111111
2,2,21,2689,832,FELD,33564,33587,33600,1519634796,700,2049,8.55231833333333,47.3602916666667
2,11,6,2612,1456,KRES,33570,33561,33572,333237034,840,3033,8.54991055555556,47.3629144444444
5,7,15,2845,1407,KFLU,33576,33760,33953,1462453518,740,2094,8.56027305555556,47.376595
2,7,20,2253,883,FREI,33582,33648,33665,348594176,832,3024,8.49987083333333,47.3830302777778
7,2,2,2356,1620,MATT,33588,33667,33681,1524313474,731,2083,8.59114055555555,47.3986172222222
2,5,7,2245,1548,LETG,33594,33612,33627,360984908,825,3016,8.50382,47.3811588888889
2,9,11,1528,1861,PARA,33600,33681,33709,337387866,968,3029,8.53938055555555,47.3697255555556
3,1,21,1905,1430,KLUS,33606,33624,33958,329780039,848,3041,8.56673861111111,47.3642266666667
2,8,15,1906,1357,KALK,33612,33599,33623,1462651047,714,2065,8.52153222222222,47.3742838888889
3,3,12,2262,1366,SIHP,33618,33623,33643,219295767,813,3004,8.53456472222222,47.3763380555556
5,3,2,2550,1519,LAUB,33624,33630,33652,1542468017,738,2092,8.51733638888889,47.3586536111111
2,6,1,1310,821,FARB,33630,33644,33644,1460083916,720,2071,8.47936138888889,47.3907547222222
2,2,22,2615,1286,HOES,33636,33655,33667,1519635132,700,2049,8.55483611111111,47.3578836111111
2,4,13,1502,2556,STAU,33642,33670,33766,1438897672,961,2062,8.53029722222222,47.3735897222222
4,7,20,2104,1845,OPER,33648,33659,33677,339694961,844,3037,8.54772305555556,47.3653102777778
2,3,17,2590,615,BURK,33654,33672,33684,350021477,837,3030,8.54176583333333,47.3666086111111
7,10,29,1511,1660,MORG,33660,33698,33709,1080799949,763,2120,8.530365,47.3432575
3,10,3,1531,2124,ROEM,33666,33649,33664,230674830,814,3005,8.56037083333333,47.3680216666667
3,2,17,1305,1472,KUNS,33672,33678,33705,1496105663,713,2064,8.54916722222222,47.3704416666667
2,5,8,1535,48,ALBP,33678,33706,33725,360985509,825,3016,8.51051388888889,47.3781736111111
2,6,2,2818,137,BACH,33684,33686,33697,1460084252,720,2071,8.48299583333333,47.3889858333333
2,1,1,2788,3041,BTIE,33690,33714,33714,329235720,834,3026,8.56126166666667,47.3499594444444
2,8,16,2248,1579,LOCH,33696,33701,33722,1462651338,714,2065,8.51772777777778,47.3753444444444
3,7,17,2582,1446,KSIH,33702,33773,33787,210743397,812,3002,8.50801611111111,47.3777561111111
4,4,10,2774,2030,RATH,33708,33720,33731,1445072956,711,2061,8.54288833333333,47.3722288888889
2,2,23,2680,917,FROE,33714,33727,33746,1519635510,700,2049,8.55700111111111,47.355065
2,9,12,2657,2396,SIHS,33720,33785,33798,337388324,968,3029,8.53512555555556,47.37206
7,12,19,2035,2054,RAUG,33726,33743,33757,1557952405,962,2085,8.5383025,47.3732980555556
2,6,3,2535,1570,LIND,33732,33745,33760,1460084541,720,2071,8.48684527777778,47.3887352777778
4,2,20,2893,6759,SBAU,33738,33834,33849,1482143450,705,2054,8.5201875,47.3882838888889
2,7,22,2770,1026,GRIM,33744,33815,33831,348595029,832,3024,8.49031888888889,47.3868955555556
2,1,2,2651,2907,WILD,33750,33759,33772,329236054,834,3026,8.5588925,47.3531038888889
2,5,9,2250,3019,ZYPR,33756,33789,33801,360985834,825,3016,8.51399138888889,47.3765941666667
4,8,16,2768,2113,RBRU,33762,33785,33796,1417218267,706,2055,8.54299416666667,47.3741438888889
2,3,18,1565,440,BELL,33768,33764,33805,350021757,837,3030,8.54582055555556,47.3667766666667
2,2,24,2651,2907,WILD,33774,33789,33802,1519635787,700,2049,8.5588925,47.3531038888889
8,3,1,2526,1122,HARP,33780,33800,33800,935603675,573,2041,8.51507333333333,47.3829527777778
3,2,18,2870,1251,HOTT,33786,33783,33801,1496106105,713,2064,8.55527222222222,47.3692313888889
6,3,7,1895,416,BSTR,33792,33803,33830,324688637,854,3047,8.53957,47.3763352777778
5,2,9,2590,615,BURK,33798,33862,33871,1496620694,725,2077,8.54176583333333,47.3666086111111
2,6,4,2770,1026,GRIM,33804,33818,33831,1460084860,720,2071,8.49031888888889,47.3868955555556
2,1,3,2680,917,FROE,33810,33807,33827,329236328,834,3026,8.55700111111111,47.355065
2,7,23,2535,1570,LIND,33816,33881,33899,348595346,832,3024,8.48684527777778,47.3887352777778
2,5,10,2248,1579,LOCH,33822,33850,33871,360986150,825,3016,8.51772777777778,47.3753444444444
4,8,17,2774,2030,RATH,33828,33834,33862,1417218480,706,2055,8.54288833333333,47.3722288888889
3,9,9,2256,1608,LOEW,33834,33872,33886,311946798,847,3040,8.537525,47.3760488888889
2,2,25,2788,3041,BTIE,33840,33878,34146,1519636146,700,2049,8.56126166666667,47.3499594444444
4,3,16,2287,1557,LIMM,33846,33892,33907,354955225,821,3012,8.53227916666667,47.384995
2,8,18,1535,48,ALBP,33852,33839,33863,1462651973,714,2065,8.51051388888889,47.3781736111111
3,10,5,1305,1472,KUNS,33858,33890,33913,230675773,814,3005,8.54916722222222,47.3704416666667
6,4,3,2508,2689,TUNN,33864,33863,33875,954623589,746,2100,8.532945,47.3664675
